order_date,sales_qty,sales_amount,currency,user_id,r_id
22-02-2019,3,3639,INR,62330,438399
22-02-2019,1,898,INR,55862,130948
26-02-2019,1,898,INR,16171,521606
26-02-2019,1,912,INR,35193,503028
26-02-2019,1,1148,INR,53586,542674
26-02-2019,7,8611,INR,59104,546366
27-02-2019,1,403,INR,4149,360456
28-02-2019,1,1366,INR,55087,132721
01-03-2019,1,444,INR,84182,193862
01-03-2019,2,2731,INR,54273,129819
01-03-2019,1,898,INR,85071,572627
04-03-2019,1,454,INR,20230,438402
05-03-2019,1,894,INR,79474,130956
05-03-2019,1,1366,INR,83978,416196
05-03-2019,2,1912,INR,83959,480255
05-03-2019,1,338,INR,53508,521908
06-03-2019,1,403,INR,78427,131654
06-03-2019,1,764,INR,95610,132167
07-03-2019,1,1366,INR,13426,135821
08-03-2019,1,894,INR,74639,409716
08-03-2019,2,2273,INR,56855,358272
11-03-2019,1,454,INR,48386,132750
12-03-2019,1,894,INR,39777,209131
12-03-2019,2,3190,INR,20617,328940
12-03-2019,1,1532,INR,97956,527506
12-03-2019,20,25838,INR,34800,490952
12-03-2019,27,24218,INR,6469,514855
13-03-2019,2,2023,INR,59208,501637
13-03-2019,1,764,INR,16825,526911
14-03-2019,1,1366,INR,51881,134579
15-03-2019,40,26255,INR,96417,524069
15-03-2019,2,3190,INR,70702,424663
15-03-2019,1,898,INR,41076,238564
18-03-2019,1,1324,INR,67210,408640
19-03-2019,2,3190,INR,26900,130928
19-03-2019,2,2296,INR,54667,134139
19-03-2019,1,852,INR,8460,479248
20-03-2019,1,810,INR,62871,500625
20-03-2019,1,0,INR,45505,131650
20-03-2019,3,3060,INR,48257,296306
20-03-2019,13,17222,INR,76344,415115
21-03-2019,1,912,INR,40319,557787
22-03-2019,1,444,INR,18380,386043
22-03-2019,2,3185,INR,16175,203198
25-03-2019,1,1366,INR,18022,501332
25-03-2019,24,30241,INR,40533,554095
26-03-2019,1,894,INR,22559,442597
26-03-2019,1,912,INR,38138,135823
26-03-2019,3,3060,INR,5656,555107
27-03-2019,1,810,INR,21148,263397
27-03-2019,17,19519,INR,1284,185166
28-03-2019,2,2278,INR,48008,407797
29-03-2019,1,889,INR,10420,435457
29-03-2019,2,3185,INR,48223,130955
29-03-2019,20,23347,INR,24097,130935
29-03-2019,5,6389,INR,68020,474673
01-04-2019,1,1819,INR,36792,328906
02-04-2019,1,894,INR,25060,568977
02-04-2019,1,1819,INR,94759,328900
02-04-2019,1,1148,INR,89290,436483
03-04-2019,1,403,INR,30860,131648
03-04-2019,1,444,INR,36550,134566
04-04-2019,1,1819,INR,80615,499282
05-04-2019,3,3639,INR,20937,496482
08-04-2019,1,912,INR,57821,133712
08-04-2019,1,338,INR,26134,530947
09-04-2019,1,444,INR,57979,567527
09-04-2019,3,4093,INR,51723,211510
10-04-2019,24,20787,INR,62932,496529
11-04-2019,1,454,INR,87929,130958
11-04-2019,53,71148,INR,82222,387039
11-04-2019,2,2556,INR,43691,133295
11-04-2019,27,24218,INR,30591,362525
12-04-2019,1,444,INR,75845,524261
12-04-2019,3,3639,INR,76626,133674
15-04-2019,40,26255,INR,7669,355539
15-04-2019,1,454,INR,95501,133968
15-04-2019,53,63301,INR,78189,286159
15-04-2019,5,6815,INR,53334,429715
16-04-2019,3,4551,INR,61448,132168
16-04-2019,2,2296,INR,15400,135797
17-04-2019,4,5463,INR,26082,159020
17-04-2019,3,2889,INR,97835,574231
17-04-2019,1,384,INR,19711,366002
22-04-2019,1,1819,INR,22140,476960
23-04-2019,1,1338,INR,72902,476301
23-04-2019,2,3185,INR,47221,177743
24-04-2019,1,1819,INR,16355,154109
24-04-2019,1,764,INR,80919,400543
24-04-2019,1,681,INR,19523,368071
25-04-2019,1,912,INR,2348,136431
25-04-2019,3,2889,INR,15180,137232
25-04-2019,7,7153,INR,61725,132332
26-04-2019,1,444,INR,3829,136783
26-04-2019,2,2278,INR,47516,133294
26-04-2019,96,107852,INR,14497,361977
30-04-2019,2,2023,INR,15795,360255
30-04-2019,7,4375,INR,97932,215283
30-04-2019,1,1338,INR,30981,171130
30-04-2019,1,764,INR,92872,463008
30-04-2019,1,852,INR,68983,476690
01-05-2019,3,2958,INR,51621,421369
02-05-2019,1,912,INR,9200,560083
02-05-2019,4,4102,INR,91108,135795
03-05-2019,1,444,INR,98343,167903
03-05-2019,1,454,INR,48226,257087
03-05-2019,1,1148,INR,58508,295764
03-05-2019,53,71148,INR,86068,136963
06-05-2019,1,454,INR,92808,534330
07-05-2019,1,444,INR,43552,378627
07-05-2019,1,1366,INR,73300,351370
07-05-2019,1,1532,INR,14005,562474
07-05-2019,93,113259,INR,4118,448734
08-05-2019,1,1616,INR,50355,437339
08-05-2019,2,1731,INR,48494,134809
09-05-2019,1,1366,INR,15326,485901
09-05-2019,1,1153,INR,84486,387040
09-05-2019,3,2958,INR,4662,280758
09-05-2019,1,338,INR,87801,565858
10-05-2019,2,2731,INR,66451,132141
13-05-2019,40,26255,INR,59967,167895
13-05-2019,1,338,INR,54403,485894
14-05-2019,1,894,INR,41256,404380
14-05-2019,2,2273,INR,79830,225841
14-05-2019,5,4042,INR,90149,444005
14-05-2019,1,1148,INR,6879,545820
14-05-2019,1,426,INR,1081,429716
15-05-2019,1,1153,INR,42092,365300
15-05-2019,1,764,INR,11185,254849
16-05-2019,1,810,INR,38269,276738
16-05-2019,1,1366,INR,18848,481672
16-05-2019,27,24218,INR,56142,392067
17-05-2019,4,5921,INR,63401,451075
17-05-2019,53,65972,INR,25626,380635
20-05-2019,1,912,INR,20589,377690
20-05-2019,2,1542,INR,10777,481701
21-05-2019,2,2231,INR,73041,488176
21-05-2019,1,912,INR,52805,429309
21-05-2019,2,1731,INR,2184,132147
21-05-2019,2,2296,INR,80763,456639
21-05-2019,190,212713,INR,64491,358577
22-05-2019,1,810,INR,61321,532993
22-05-2019,1,444,INR,71352,459936
22-05-2019,1,579,INR,31223,534256
22-05-2019,1,384,INR,23361,450187
23-05-2019,1,1819,INR,31749,254781
23-05-2019,1,852,INR,99391,453566
24-05-2019,1,1338,INR,71824,416430
24-05-2019,3,4102,INR,38819,133669
24-05-2019,1,1278,INR,12293,167869
28-05-2019,2,2273,INR,93648,407733
28-05-2019,2,2556,INR,14240,355517
28-05-2019,1,1532,INR,84730,473298
29-05-2019,1,810,INR,56969,416413
29-05-2019,3,2310,INR,90248,132187
29-05-2019,1,384,INR,29848,372334
30-05-2019,1,1366,INR,50281,480806
30-05-2019,280,313472,INR,26991,133671
31-05-2019,1,444,INR,31585,488017
31-05-2019,2,2731,INR,9142,274272
31-05-2019,4,4685,INR,57522,546688
31-05-2019,53,71148,INR,45555,132174
03-06-2019,1,454,INR,91220,380633
03-06-2019,2,2981,INR,10177,476442
03-06-2019,1,338,INR,24670,130266
03-06-2019,1,852,INR,45334,403035
04-06-2019,1,1361,INR,3957,289579
04-06-2019,2,2681,INR,66784,302079
05-06-2019,1,1213,INR,27031,105377
05-06-2019,1,444,INR,60110,104602
05-06-2019,1,384,INR,83970,105223
06-06-2019,1,454,INR,84829,141076
06-06-2019,2,3185,INR,46541,573953
07-06-2019,1,444,INR,55624,248400
07-06-2019,1,1366,INR,15691,348727
10-06-2019,3,3833,INR,67510,104169
11-06-2019,1,894,INR,74891,105489
11-06-2019,1,1819,INR,70595,141075
11-06-2019,2,2296,INR,82806,223604
12-06-2019,1,1213,INR,98442,232636
12-06-2019,6,4907,INR,7134,360420
12-06-2019,270,302278,INR,41332,296591
13-06-2019,3,3644,INR,89156,219849
13-06-2019,5,6815,INR,37062,403036
14-06-2019,40,26255,INR,95091,141079
14-06-2019,1,444,INR,24591,104288
14-06-2019,2,3181,INR,21758,470304
14-06-2019,2,1866,INR,71844,97626
17-06-2019,1,912,INR,95056,254137
18-06-2019,1,444,INR,82174,435893
18-06-2019,2,2278,INR,66223,455280
18-06-2019,4,3755,INR,71201,209749
19-06-2019,2,2426,INR,59377,201364
19-06-2019,1,74,INR,30550,549068
19-06-2019,3,3060,INR,42658,130269
20-06-2019,2,2273,INR,39096,399583
20-06-2019,352,358259,INR,77546,551516
21-06-2019,1,1815,INR,75866,105490
21-06-2019,1,866,INR,714,104173
24-06-2019,1,454,INR,36346,104174
25-06-2019,1,144,INR,76049,185575
25-06-2019,2,2676,INR,15616,448727
25-06-2019,2,2273,INR,37177,210406
25-06-2019,5,4042,INR,68236,553699
25-06-2019,6,7667,INR,31178,105204
25-06-2019,1,1532,INR,71661,105255
26-06-2019,1,403,INR,73444,301603
26-06-2019,1,144,INR,77369,105863
26-06-2019,1,444,INR,1679,321553
26-06-2019,1,1148,INR,23266,517369
27-06-2019,3,3644,INR,85592,534981
27-06-2019,1,579,INR,34731,407066
28-06-2019,2,2731,INR,85211,101574
28-06-2019,2,1986,INR,6183,233527
28-06-2019,27,24218,INR,50545,467014
01-07-2019,1,0,INR,92867,504604
01-07-2019,1,454,INR,75943,207983
02-07-2019,1,1338,INR,99212,104172
02-07-2019,2,2273,INR,59756,555359
02-07-2019,2,1731,INR,97954,366911
02-07-2019,1,1148,INR,40978,360944
03-07-2019,1,444,INR,41587,141074
03-07-2019,1,338,INR,396,567671
04-07-2019,53,71148,INR,37793,167621
26-07-2019,27,24218,INR,17863,135162
01-08-2019,53,71148,INR,88115,478352
12-08-2019,3,2958,INR,68601,482716
16-09-2019,27,24218,INR,96368,105701
02-10-2019,7,2009,INR,38852,458712
09-12-2019,4,2810,INR,18199,303164
02-01-2020,7,7153,INR,80825,104175
07-01-2020,3,3079,INR,82994,481578
09-01-2020,3,588,INR,1427,463486
09-01-2020,1,852,INR,30556,481208
03-05-2019,7,3472,INR,12878,427157
17-05-2019,23,12153,INR,59438,443971
21-06-2019,3,1755,INR,92883,256975
19-06-2018,67,48611,INR,96851,259118
21-06-2018,1,0,INR,43643,505155
10-07-2018,1,2088,INR,38505,566507
17-07-2018,1,259,INR,9232,130527
24-07-2018,30,21875,INR,99153,468603
24-07-2018,1,523,INR,71161,104607
24-07-2018,28,41963,INR,43041,104608
26-07-2018,21,31287,INR,10412,104601
30-07-2018,9,14130,INR,35803,534781
31-07-2018,1,523,INR,48025,359275
31-07-2018,1,500,INR,38305,105507
03-08-2018,9,12662,INR,60250,464477
07-08-2018,1,259,INR,54451,562915
07-08-2018,4,5218,INR,55367,358083
10-08-2018,12,17130,INR,91739,446496
14-08-2018,1,523,INR,39936,546982
14-08-2018,4,5213,INR,73833,127688
17-08-2018,1,259,INR,29775,427151
17-08-2018,5,7699,INR,80580,577866
21-08-2018,1,259,INR,55350,105199
29-08-2018,2,0,INR,35070,572153
31-08-2018,2,2380,INR,43621,490957
04-09-2018,1,218,INR,84135,480464
05-09-2018,28,36157,INR,66087,569756
06-09-2018,6,8083,INR,19174,518543
11-09-2018,3,3616,INR,1597,427150
18-09-2018,5,6380,INR,6779,427155
24-09-2018,59,74653,INR,73795,427156
25-09-2018,9,11912,INR,9581,459199
26-09-2018,2,1912,INR,77497,104599
27-09-2018,30,21875,INR,82056,420165
02-10-2018,2,2347,INR,6228,375181
02-10-2018,6,8083,INR,17155,188263
03-10-2018,6,8083,INR,79813,458243
09-10-2018,21,32588,INR,91706,578324
16-10-2018,1,1301,INR,25692,538810
17-10-2018,1,426,INR,22489,427158
19-10-2018,1,259,INR,2485,130271
23-10-2018,1,1306,INR,77817,317351
30-10-2018,1,523,INR,52967,247836
06-11-2018,1,259,INR,86865,555872
07-11-2018,1,259,INR,21001,167700
07-11-2018,1,213,INR,66788,138971
13-11-2018,10,7292,INR,30431,105391
13-11-2018,1,259,INR,75019,577874
13-11-2018,1,213,INR,19487,578966
14-11-2018,1,426,INR,18421,105866
16-11-2018,1,259,INR,89468,569781
20-11-2018,30,21875,INR,96479,565505
20-11-2018,1,259,INR,38200,218112
20-11-2018,1,426,INR,62702,505219
21-11-2018,1,426,INR,42240,427152
27-11-2018,1,259,INR,20056,105235
29-11-2018,1,148,INR,4433,555510
04-12-2018,1,259,INR,17984,105118
04-12-2018,1,426,INR,71392,551703
05-12-2018,1,259,INR,40419,104244
05-12-2018,2,2764,INR,66507,567773
07-12-2018,1,259,INR,58108,555320
11-12-2018,30,21875,INR,70493,282753
11-12-2018,1,1042,INR,13672,171999
11-12-2018,5,6806,INR,35682,188282
11-12-2018,80,96343,INR,29193,244113
12-12-2018,1,1065,INR,2266,104170
14-12-2018,1,523,INR,45623,545302
18-12-2018,1,639,INR,61434,374581
19-12-2018,1,259,INR,73262,549392
19-12-2018,1,0,INR,55836,481544
19-12-2018,1,213,INR,6478,348677
21-12-2018,1,523,INR,5106,427154
26-12-2018,1,259,INR,88873,104208
26-12-2018,1,426,INR,5987,470511
27-12-2018,1,639,INR,49374,207991
02-01-2019,1,259,INR,47859,397963
02-01-2019,1,1278,INR,93594,461669
04-01-2019,1,523,INR,91761,393376
08-01-2019,1,259,INR,47640,375518
11-01-2019,1,782,INR,67359,491380
15-01-2019,1,259,INR,99373,530751
18-01-2019,1,0,INR,4172,553331
18-01-2019,1,782,INR,63989,310250
30-01-2019,60,43750,INR,21189,483205
05-02-2019,4,6778,INR,46435,518053
06-02-2019,1,259,INR,71967,393999
12-02-2019,1,782,INR,78799,552505
15-02-2019,1,1042,INR,31191,577675
19-02-2019,1,782,INR,28381,350747
20-02-2019,1,259,INR,88394,305146
20-02-2019,5,5741,INR,53581,512378
22-02-2019,40,51042,INR,49157,104243
25-02-2019,30,21875,INR,20034,576928
26-02-2019,1,1306,INR,50734,470272
26-02-2019,4,4468,INR,45633,444790
27-02-2019,1,426,INR,40282,575511
01-03-2019,1,523,INR,29062,534387
05-03-2019,1,259,INR,2513,390295
05-03-2019,1,639,INR,7322,563124
06-03-2019,1,213,INR,21380,210252
06-03-2019,25,30106,INR,29229,458122
08-03-2019,1,259,INR,48839,285939
12-03-2019,1,523,INR,34388,514886
12-03-2019,1,639,INR,11744,512465
13-03-2019,1,213,INR,25273,457672
15-03-2019,30,21875,INR,45780,525774
15-03-2019,1,523,INR,79120,424381
19-03-2019,1,218,INR,30085,483538
19-03-2019,1,1042,INR,78057,225565
19-03-2019,1,213,INR,61735,505119
20-03-2019,4,4755,INR,2094,552451
20-03-2019,1,426,INR,13698,574642
22-03-2019,1,782,INR,31010,574644
25-03-2019,8,10037,INR,59795,471086
26-03-2019,1,782,INR,86358,515872
02-04-2019,1,523,INR,60868,357851
05-04-2019,1,259,INR,46583,570208
08-04-2019,13,16588,INR,71294,478654
09-04-2019,1,523,INR,20678,495088
12-04-2019,1,782,INR,56717,578397
16-04-2019,1,523,INR,4304,477138
18-04-2019,48,58208,INR,99953,570242
23-04-2019,1,259,INR,56175,167455
26-04-2019,1,782,INR,18646,575690
30-04-2019,30,21875,INR,29379,570693
30-04-2019,1,259,INR,13417,398501
03-05-2019,1,782,INR,17243,422611
07-05-2019,1,523,INR,34985,565714
10-05-2019,1,1306,INR,3767,352978
17-05-2019,1,259,INR,88886,470519
21-05-2019,1,523,INR,69803,295122
23-05-2019,1,1079,INR,84150,572945
23-05-2019,1,0,INR,9003,167452
24-05-2019,1,259,INR,64603,552599
27-05-2019,30,21875,INR,51143,527173
27-05-2019,1,0,INR,40465,378860
31-05-2019,1,259,INR,14745,455893
04-06-2019,1,1042,INR,95798,247934
04-06-2019,5,6167,INR,93827,397669
05-06-2019,1,639,INR,73907,575541
06-06-2019,45,54194,INR,51615,534783
07-06-2019,2,2162,INR,89822,561007
07-06-2019,1,245,INR,62677,579179
11-06-2019,1,245,INR,34649,431505
11-06-2019,1,213,INR,77756,524319
12-06-2019,1,639,INR,40050,504691
14-06-2019,1,741,INR,16503,435411
18-06-2019,1,495,INR,88491,430266
18-06-2019,2,2764,INR,38756,542755
19-06-2019,1,74,INR,13999,430239
19-06-2019,2,2764,INR,96554,430212
21-06-2019,1,245,INR,83582,432756
24-06-2019,1,1514,INR,46742,494336
25-06-2019,1,245,INR,21191,438707
25-06-2019,1,852,INR,79866,430248
26-06-2019,2,2125,INR,99884,431061
28-06-2019,30,21875,INR,95711,430551
28-06-2019,1,495,INR,7051,432752
02-07-2019,1,741,INR,53607,430219
02-07-2019,1,1491,INR,23313,430226
03-07-2019,1,639,INR,89839,432609
05-07-2019,1,245,INR,82965,430225
08-07-2019,19,22991,INR,5993,435703
09-07-2019,1,782,INR,61675,565380
09-07-2019,6,7870,INR,92179,430229
10-07-2019,1,1065,INR,83076,504716
12-07-2019,1,866,INR,25873,430253
12-07-2019,1,259,INR,91959,430258
16-07-2019,1,852,INR,98669,432605
17-07-2019,1,259,INR,75586,431010
18-07-2019,45,54194,INR,28561,430252
19-07-2019,1,259,INR,58225,432760
23-07-2019,1,218,INR,71561,451220
23-07-2019,1,259,INR,66993,431035
23-07-2019,1,639,INR,61441,432758
24-07-2019,1,213,INR,71105,431017
26-07-2019,1,218,INR,56155,540001
26-07-2019,1,782,INR,16601,504708
30-07-2019,1,259,INR,23170,430247
30-07-2019,1,1278,INR,88604,430220
31-07-2019,1,1065,INR,52157,430563
02-08-2019,1,259,INR,72016,513827
06-08-2019,1,782,INR,15822,431182
06-08-2019,1,852,INR,39519,430233
07-08-2019,1,426,INR,6539,128962
09-08-2019,1,431,INR,68606,80315
09-08-2019,1,259,INR,73695,253769
13-08-2019,1,861,INR,13123,80426
13-08-2019,1,523,INR,1973,80524
13-08-2019,1,1278,INR,4097,80226
14-08-2019,4,5958,INR,383,80320
14-08-2019,1,213,INR,77328,238136
16-08-2019,30,21875,INR,61187,437010
16-08-2019,1,523,INR,90258,94326
16-08-2019,34,50657,INR,97631,82234
19-08-2019,3,4472,INR,77096,138767
20-08-2019,1,1565,INR,83903,150376
20-08-2019,1,1736,INR,90740,80413
20-08-2019,1,426,INR,65963,127614
21-08-2019,1,1491,INR,45789,80216
22-08-2019,1,495,INR,1847,80703
23-08-2019,1,1042,INR,34333,126894
23-08-2019,1,1491,INR,8880,80420
26-08-2019,1,1241,INR,54959,201545
27-08-2019,3,4968,INR,91801,80414
27-08-2019,1,1065,INR,37184,466729
28-08-2019,1,639,INR,54610,325085
28-08-2019,48,58208,INR,39826,127668
29-08-2019,3,3727,INR,43484,80418
30-08-2019,1,259,INR,79837,420431
30-08-2019,5,7449,INR,81374,343555
02-09-2019,1,995,INR,89705,150366
03-09-2019,1,782,INR,12083,531144
03-09-2019,4,6208,INR,61789,80416
03-09-2019,1,426,INR,84807,81381
04-09-2019,1,1278,INR,21569,345424
06-09-2019,1,523,INR,523,80376
10-09-2019,1,1278,INR,90617,464959
11-09-2019,1,1278,INR,98504,481163
11-09-2019,18,22079,INR,39591,102154
12-09-2019,1,523,INR,82902,87524
13-09-2019,1,1301,INR,12664,147619
17-09-2019,1,213,INR,19583,321388
18-09-2019,1,852,INR,41001,402009
19-09-2019,37,46486,INR,43213,446154
20-09-2019,1,245,INR,97894,373139
24-09-2019,1,1491,INR,2397,481184
25-09-2019,1,991,INR,54121,415132
25-09-2019,1,426,INR,22172,560606
27-09-2019,1,245,INR,69500,397982
30-09-2019,10,7292,INR,84642,477841
01-10-2019,1,245,INR,31596,87514
01-10-2019,1,852,INR,40539,80461
02-10-2019,1,245,INR,1585,445703
02-10-2019,1,426,INR,70930,221132
03-10-2019,1,1241,INR,12628,87509
04-10-2019,1,1736,INR,7688,127617
05-10-2019,23,28102,INR,81849,483548
07-10-2019,1,995,INR,87355,392164
08-10-2019,1,495,INR,64089,550507
08-10-2019,1,991,INR,54190,407139
08-10-2019,1,639,INR,49780,80193
09-10-2019,1,245,INR,26296,445812
09-10-2019,1,426,INR,33891,92690
10-10-2019,1,250,INR,61166,456418
11-10-2019,1,245,INR,27692,87516
11-10-2019,1,745,INR,37005,109291
14-10-2019,10,7292,INR,97532,404859
14-10-2019,1,250,INR,42146,285933
15-10-2019,1,495,INR,11361,506991
15-10-2019,1,500,INR,45700,446139
15-10-2019,1,639,INR,68353,445987
16-10-2019,1,426,INR,18738,207330
17-10-2019,1,745,INR,11503,87517
18-10-2019,1,495,INR,92434,289003
18-10-2019,1,250,INR,13239,80312
21-10-2019,30,21875,INR,22834,102150
21-10-2019,1,495,INR,96935,238999
22-10-2019,1,782,INR,91589,445864
22-10-2019,1,250,INR,86802,411623
22-10-2019,2,1912,INR,50555,573398
23-10-2019,1,426,INR,20248,504475
24-10-2019,1,495,INR,86307,539998
25-10-2019,1,250,INR,36884,80325
28-10-2019,28,34120,INR,20082,481192
29-10-2019,1,741,INR,26383,442050
30-10-2019,1,245,INR,40000,407993
30-10-2019,1,852,INR,33079,232209
31-10-2019,1,495,INR,51523,442049
05-11-2019,1,495,INR,63365,80377
05-11-2019,1,1704,INR,55937,497913
06-11-2019,1,0,INR,35303,368890
06-11-2019,1,657,INR,27384,207320
08-11-2019,1,245,INR,37589,558311
11-11-2019,1,657,INR,3694,295380
12-11-2019,1,991,INR,99353,425689
13-11-2019,1,1097,INR,85050,442051
15-11-2019,1,495,INR,1402,126287
19-11-2019,1,495,INR,1311,305722
19-11-2019,1,1097,INR,78430,240249
20-11-2019,1,245,INR,86107,465645
22-11-2019,1,495,INR,25802,295455
26-11-2019,1,741,INR,73054,574728
26-11-2019,2,1972,INR,13372,480838
11-12-2019,1,218,INR,73536,456851
13-12-2019,1,259,INR,2469,503835
21-01-2020,1,259,INR,12847,468110
22-01-2020,1,1315,INR,91646,520272
24-01-2020,1,523,INR,68586,391331
28-01-2020,1,259,INR,17405,328195
04-02-2020,1,259,INR,29694,328208
07-02-2020,1,259,INR,8559,328579
14-02-2020,1,0,INR,68628,301701
21-02-2020,1,523,INR,82076,442054
25-02-2020,1,259,INR,60253,442056
08-01-2018,1,319,INR,14902,150992
24-01-2018,40,58125,INR,78945,348549
09-02-2018,1,639,INR,47623,442055
09-02-2018,1,315,INR,73835,442052
12-02-2018,10,10319,INR,28071,558479
16-02-2018,1,954,INR,32416,128214
19-02-2018,1,417,INR,71207,379765
20-02-2018,1,417,INR,6680,80425
21-02-2018,1,315,INR,47731,328578
23-02-2018,1,954,INR,76644,413830
27-02-2018,2,2083,INR,83896,425017
01-03-2018,4,7940,INR,67378,328577
02-03-2018,14,27319,INR,4536,566514
05-03-2018,1,0,INR,5830,80719
07-03-2018,150,285838,INR,92438,550647
14-03-2018,1,940,INR,91239,570428
15-03-2018,5,5162,INR,68651,462891
16-03-2018,10,19056,INR,48790,92691
16-03-2018,1,315,INR,77883,273344
21-03-2018,1,259,INR,4317,412434
26-03-2018,35,36120,INR,81061,260520
25-04-2018,1,259,INR,33720,80417
27-04-2018,1,0,INR,7221,536590
03-05-2018,1,523,INR,3458,536610
30-05-2018,1,259,INR,26698,536608
04-06-2018,1,417,INR,72373,536642
06-06-2018,1,259,INR,24935,424055
18-06-2018,1,259,INR,68028,105003
19-06-2018,10,10319,INR,1722,452437
21-06-2018,1,259,INR,91716,87512
22-06-2018,10,14532,INR,74761,392165
25-06-2018,1,625,INR,4414,305721
10-07-2018,1,523,INR,54089,517644
27-07-2018,1,259,INR,54316,80326
14-08-2018,1,523,INR,4632,553853
24-08-2018,10,14532,INR,47233,564075
31-08-2018,20,38111,INR,995,309969
31-08-2018,1,259,INR,87532,394363
04-09-2018,30,57167,INR,12121,379167
10-09-2018,20,38111,INR,4969,578995
12-09-2018,1,417,INR,19519,80189
17-09-2018,20,38111,INR,93729,447164
18-09-2018,1,208,INR,36973,94710
18-09-2018,40,76222,INR,21567,498714
21-09-2018,50,95278,INR,14982,80313
21-09-2018,1,523,INR,86386,94329
28-09-2018,30,57167,INR,38421,384958
01-10-2018,1,1588,INR,50359,421874
02-10-2018,10,19056,INR,20963,318291
04-10-2018,10,19056,INR,45751,124580
05-10-2018,20,38111,INR,81058,285704
10-10-2018,20,38111,INR,73684,118495
12-10-2018,70,133394,INR,2205,500894
17-10-2018,10,19056,INR,99363,273391
18-10-2018,1,319,INR,96134,380152
18-10-2018,1,523,INR,64398,425242
19-10-2018,30,57167,INR,93741,405438
23-10-2018,1,319,INR,22254,445457
23-10-2018,10,19056,INR,64489,364083
24-10-2018,1,639,INR,41409,460009
29-10-2018,10,19056,INR,99798,80321
30-10-2018,1,1907,INR,22376,80701
06-11-2018,1,1597,INR,91837,293683
07-11-2018,1,634,INR,17348,447067
08-11-2018,10,14532,INR,91730,546833
09-11-2018,1,1273,INR,62032,164571
16-11-2018,4,7301,INR,6319,461923
20-11-2018,1,208,INR,87267,290632
23-11-2018,1,1593,INR,39002,572957
26-11-2018,1,1273,INR,65886,381082
27-11-2018,40,76222,INR,88786,466606
27-11-2018,1,1042,INR,80883,174742
29-11-2018,1,958,INR,9286,80380
29-11-2018,20,38111,INR,15679,109962
06-12-2018,10,19056,INR,99798,335656
07-12-2018,5,8579,INR,25593,564074
10-12-2018,30,57167,INR,16359,564073
13-12-2018,20,38111,INR,8813,569156
18-12-2018,10,19056,INR,37439,568041
20-12-2018,70,133394,INR,26755,462788
21-12-2018,6,12069,INR,87734,381301
21-12-2018,10,14532,INR,62576,99028
07-01-2019,2,3940,INR,53326,128215
07-01-2019,40,76222,INR,36462,564296
08-01-2019,1,1907,INR,42505,411033
11-01-2019,6,11116,INR,85774,363761
18-01-2019,11,20329,INR,8987,80234
28-01-2019,25,46685,INR,69640,310035
30-01-2019,30,41574,INR,92406,462032
01-02-2019,12,22556,INR,6595,127634
04-02-2019,11,21278,INR,75773,449688
04-02-2019,3,5218,INR,63119,224920
05-02-2019,3,5218,INR,39822,360831
07-02-2019,90,124718,INR,15467,308946
11-02-2019,1,0,INR,74937,361760
12-02-2019,80,152449,INR,42428,116731
13-02-2019,9,17148,INR,98198,260786
19-02-2019,100,190560,INR,93879,481918
25-02-2019,20,38111,INR,45780,481762
01-03-2019,1,319,INR,19890,119041
01-03-2019,30,41574,INR,33584,482882
08-03-2019,1,319,INR,43051,119039
13-03-2019,10,14532,INR,29533,500647
19-03-2019,10,19056,INR,3121,507636
19-03-2019,3,5218,INR,35078,352786
25-03-2019,30,41574,INR,35723,380509
29-03-2019,1,2546,INR,24623,447578
29-03-2019,10,14532,INR,5230,119949
29-03-2019,30,57167,INR,43019,393309
01-04-2019,20,38111,INR,9885,485938
02-04-2019,10,19056,INR,77470,533068
03-04-2019,10,19056,INR,70,533789
15-04-2019,4,5741,INR,74980,502383
23-04-2019,10,14532,INR,2714,80698
25-04-2019,3,5218,INR,56188,80460
10-05-2019,150,285838,INR,94370,389682
14-05-2019,3,5218,INR,17057,119948
16-05-2019,3,5218,INR,6764,534438
17-05-2019,30,38986,INR,12866,127190
20-05-2019,3,5218,INR,70135,457486
21-05-2019,10,14532,INR,92024,118494
29-05-2019,10,10319,INR,60609,147244
29-05-2019,20,38111,INR,11761,464748
30-05-2019,10,14532,INR,34760,509466
30-05-2019,30,38991,INR,72683,459570
31-05-2019,30,57167,INR,72832,399080
01-06-2019,1,319,INR,6432,336710
04-06-2019,1,208,INR,83810,127258
04-06-2019,30,38991,INR,85353,101936
04-06-2019,10,19056,INR,24249,412064
06-06-2019,20,38111,INR,260,556388
07-06-2019,30,57167,INR,49547,367741
12-06-2019,20,38111,INR,11878,434238
13-06-2019,30,57167,INR,72898,273369
14-06-2019,5,8894,INR,85469,578505
14-06-2019,20,38111,INR,44752,385464
17-06-2019,1,634,INR,19490,539641
17-06-2019,10,19056,INR,95260,556345
19-06-2019,10,14532,INR,35052,461363
21-06-2019,4,6667,INR,24293,469363
21-06-2019,20,38111,INR,58782,488988
24-06-2019,3,6032,INR,78251,549368
28-06-2019,3,5083,INR,82807,559227
01-07-2019,8,14931,INR,62794,516820
04-07-2019,1,2222,INR,63069,423868
04-07-2019,10,19056,INR,92848,329229
05-07-2019,30,38991,INR,16387,400789
08-07-2019,6,11755,INR,98707,166982
12-07-2019,27,51130,INR,24472,578089
15-07-2019,30,38991,INR,78717,570393
