menu_id,r_id,f_id,cuisine,price
mn398855,567628,fd28,"North Indian,Chinese",140
mn398855,567628,fd47161,"North Indian,Chinese",140
mn399207,407946,fd28,"Chinese,South Indian",160
mn399207,407946,fd47161,"Chinese,South Indian",160
mn399301,407946,fd28,"Chinese,South Indian",160
mn399301,407946,fd47161,"Chinese,South Indian",160
mn399930,575384,fd28,"Punjabi,Indian",150
mn399930,575384,fd47161,"Punjabi,Indian",150
mn400354,459179,fd28,"Street Food,Chinese",120
mn400354,459179,fd47161,"Street Food,Chinese",120
mn400471,58291,fd28,"Indian,Chinese",150
mn400471,58291,fd47161,"Indian,Chinese",150
mn400602,58291,fd28,"Indian,Chinese",150
mn400602,58291,fd47161,"Indian,Chinese",150
mn401761,458068,fd28,"Gujarati,Indian",140
mn401761,458068,fd47161,"Gujarati,Indian",140
mn402085,75407,fd28,"North Indian,Continental",279
mn402085,75407,fd47161,"North Indian,Continental",279
mn402131,139205,fd28,North Indian,100
mn402131,139205,fd47161,North Indian,100
mn402679,386967,fd28,Chinese,425
mn402679,386967,fd47161,Chinese,425
mn402721,529032,fd28,"Chinese,Snacks",115
mn402721,529032,fd47161,"Chinese,Snacks",115
mn402947,408714,fd28,"Chinese,Indian",199
mn402947,408714,fd47161,"Chinese,Indian",199
mn402997,408714,fd28,"Chinese,Indian",199
mn402997,408714,fd47161,"Chinese,Indian",199
mn403213,577512,fd28,"North Indian,Barbecue",209
mn403213,577512,fd47161,"North Indian,Barbecue",209
mn403522,412160,fd28,"Pizzas,Continental",165
mn403522,412160,fd47161,"Pizzas,Continental",165
mn403753,513903,fd28,"Chinese,Indian",230
mn403753,513903,fd47161,"Chinese,Indian",230
mn407032,95843,fd28,"North Indian,Continental",210
mn407032,95843,fd47161,"North Indian,Continental",210
mn407490,312869,fd28,"Thalis,Gujarati",160
mn407490,312869,fd47161,"Thalis,Gujarati",160
mn407604,312869,fd28,"Thalis,Gujarati",160
mn407604,312869,fd47161,"Thalis,Gujarati",160
mn407738,312868,fd28,"North Indian,Chinese",160
mn407738,312868,fd47161,"North Indian,Chinese",160
mn407859,312868,fd28,"North Indian,Chinese",160
mn407859,312868,fd47161,"North Indian,Chinese",160
mn408091,59426,fd28,Indian,195
mn408091,59426,fd47161,Indian,195
mn409544,576811,fd28,"South Indian,North Indian",200
mn409544,576811,fd47161,"South Indian,North Indian",200
mn410119,63715,fd28,"North Indian,Chinese",115
mn410119,63715,fd47161,"North Indian,Chinese",115
mn412231,433154,fd28,"Chinese,Pan-Asian",275
mn412231,433154,fd47161,"Chinese,Pan-Asian",275
mn412478,456478,fd28,Chinese,115
mn412478,456478,fd47161,Chinese,115
mn412490,456478,fd28,Chinese,115
mn412490,456478,fd47161,Chinese,115
mn412542,295865,fd28,"Asian,North Indian",185
mn412542,295865,fd47161,"Asian,North Indian",185
mn412614,295865,fd28,"Asian,North Indian",185
mn412614,295865,fd47161,"Asian,North Indian",185
mn413356,493516,fd28,"North Indian,Chinese",180
mn413356,493516,fd47161,"North Indian,Chinese",180
mn413398,493516,fd28,"North Indian,Chinese",180
mn413398,493516,fd47161,"North Indian,Chinese",180
mn414950,245744,fd28,Chinese,120
mn414950,245744,fd47161,Chinese,120
mn415003,245744,fd28,Chinese,120
mn415003,245744,fd47161,Chinese,120
mn415142,499067,fd28,Chinese,100
mn415142,499067,fd47161,Chinese,100
mn415500,134721,fd28,"North Indian,South Indian",130
mn415500,134721,fd47161,"North Indian,South Indian",130
mn416089,108819,fd28,"Indian,Beverages",245
mn416089,108819,fd47161,"Indian,Beverages",245
mn416162,142770,fd28,Chinese,90
mn416162,142770,fd47161,Chinese,90
mn416201,142770,fd28,Chinese,90
mn416201,142770,fd47161,Chinese,90
mn416473,107847,fd28,"Biryani,Mughlai",160
mn416473,107847,fd47161,"Biryani,Mughlai",160
mn416771,452418,fd28,Chinese,80
mn416771,452418,fd47161,Chinese,80
mn416908,567053,fd28,"North Indian,Tandoor",190
mn416908,567053,fd47161,"North Indian,Tandoor",190
mn417335,107371,fd28,Mughlai,290
mn417335,107371,fd47161,Mughlai,290
mn417713,416849,fd28,Chinese,89
mn417713,416849,fd47161,Chinese,89
mn418187,508903,fd28,Chinese,90
mn418187,508903,fd47161,Chinese,90
mn419031,492130,fd28,Chinese,110
mn419031,492130,fd47161,Chinese,110
mn419539,124631,fd28,"Beverages,Chinese",180
mn419539,124631,fd47161,"Beverages,Chinese",180
mn419655,124631,fd28,"Beverages,Chinese",180
mn419655,124631,fd47161,"Beverages,Chinese",180
mn420064,486121,fd28,"Indian,Chinese",190
mn420064,486121,fd47161,"Indian,Chinese",190
mn420678,129500,fd28,"Indian,Chinese",150
mn420678,129500,fd47161,"Indian,Chinese",150
mn421055,107376,fd28,"Mughlai,Seafood",299
mn421055,107376,fd47161,"Mughlai,Seafood",299
mn421355,107376,fd28,"Mughlai,Seafood",299
mn421355,107376,fd47161,"Mughlai,Seafood",299
mn421646,470863,fd28,"North Indian,Chinese",140
mn421646,470863,fd47161,"North Indian,Chinese",140
mn421776,433727,fd28,"Chinese,Biryani",100
mn421776,433727,fd47161,"Chinese,Biryani",100
mn421808,430185,fd28,"Chinese,Biryani",90
mn421808,430185,fd47161,"Chinese,Biryani",90
mn422119,107380,fd28,"Biryani,Maharashtrian",120
mn422119,107380,fd47161,"Biryani,Maharashtrian",120
mn423333,437812,fd28,"Chinese,Indian",160
mn423333,437812,fd47161,"Chinese,Indian",160
mn424481,434184,fd28,"Continental,North Indian",200
mn424481,434184,fd47161,"Continental,North Indian",200
mn424538,554381,fd28,"North Indian,Chinese",70
mn424538,554381,fd47161,"North Indian,Chinese",70
mn424856,221806,fd28,North Indian,250
mn424856,221806,fd47161,North Indian,250
mn425286,130575,fd28,North Indian,150
mn425286,130575,fd47161,North Indian,150
mn425549,115257,fd28,North Indian,230
mn425549,115257,fd47161,North Indian,230
mn425679,113551,fd28,North Indian,319
mn425679,113551,fd47161,North Indian,319
mn425893,458270,fd28,"Chinese,Continental",159
mn425893,458270,fd47161,"Chinese,Continental",159
mn426463,371557,fd28,"Indian,Chinese",280
mn426463,371557,fd47161,"Indian,Chinese",280
mn426513,371557,fd28,"Indian,Chinese",280
mn426513,371557,fd47161,"Indian,Chinese",280
mn426594,113548,fd28,North Indian,319
mn426594,113548,fd47161,North Indian,319
mn426947,111706,fd28,"Chinese,South Indian",285
mn426947,111706,fd47161,"Chinese,South Indian",285
mn427886,112542,fd28,North Indian,130
mn427886,112542,fd47161,North Indian,130
mn427921,112542,fd28,North Indian,130
mn427921,112542,fd47161,North Indian,130
mn428446,127988,fd28,North Indian,120
mn428446,127988,fd47161,North Indian,120
mn428676,381593,fd28,"Indian,Chinese",150
mn428676,381593,fd47161,"Indian,Chinese",150
mn428952,113545,fd28,"South Indian,North Indian",245
mn428952,113545,fd47161,"South Indian,North Indian",245
mn429055,113545,fd28,"South Indian,North Indian",245
mn429055,113545,fd47161,"South Indian,North Indian",245
mn429647,113546,fd28,North Indian,255
mn429647,113546,fd47161,North Indian,255
mn429737,113546,fd28,North Indian,255
mn429737,113546,fd47161,North Indian,255
mn430698,495006,fd28,Fast Food,80
mn430698,495006,fd47161,Fast Food,80
mn430770,543949,fd28,"Chinese,Beverages",270
mn430770,543949,fd47161,"Chinese,Beverages",270
mn431163,113552,fd28,"North Indian,Desserts",295
mn431163,113552,fd47161,"North Indian,Desserts",295
mn431270,113552,fd28,"North Indian,Desserts",295
mn431270,113552,fd47161,"North Indian,Desserts",295
mn431685,543951,fd28,"Chinese,Indian",180
mn431685,543951,fd47161,"Chinese,Indian",180
mn431778,125786,fd28,North Indian,228.57
mn431778,125786,fd47161,North Indian,228.57
mn432225,531109,fd28,"Indian,Beverages",190
mn432225,531109,fd47161,"Indian,Beverages",190
mn432671,394628,fd28,"Fast Food,Chinese",128
mn432671,394628,fd47161,"Fast Food,Chinese",128
mn432885,153467,fd28,"North Indian,Snacks",130
mn432885,153467,fd47161,"North Indian,Snacks",130
mn432972,153467,fd28,"North Indian,Snacks",130
mn432972,153467,fd47161,"North Indian,Snacks",130
mn433182,115255,fd28,"North Indian,Desserts",195
mn433182,115255,fd47161,"North Indian,Desserts",195
mn433431,328262,fd28,"Mughlai,North Indian",169
mn433431,328262,fd47161,"Mughlai,North Indian",169
mn433485,492855,fd28,"North Indian,Tandoor",130
mn433485,492855,fd47161,"North Indian,Tandoor",130
mn433680,365038,fd28,"North Indian,Mughlai",150
mn433680,365038,fd47161,"North Indian,Mughlai",150
mn433779,124063,fd28,North Indian,240
mn433779,124063,fd47161,North Indian,240
mn434760,228460,fd28,Fast Food,140
mn434760,228460,fd47161,Fast Food,140
mn435228,461066,fd28,"Indian,Chinese",210
mn435228,461066,fd47161,"Indian,Chinese",210
mn435433,129964,fd28,"Chinese,Fast Food",150
mn435433,129964,fd47161,"Chinese,Fast Food",150
mn435880,539391,fd28,"Snacks,Italian",110
mn435880,539391,fd47161,"Snacks,Italian",110
mn435957,118431,fd28,"North Indian,Mexican",239
mn435957,118431,fd47161,"North Indian,Mexican",239
mn437324,111699,fd28,"Chinese,South Indian",110
mn437324,111699,fd47161,"Chinese,South Indian",110
mn437374,111699,fd28,"Chinese,South Indian",110
mn437374,111699,fd47161,"Chinese,South Indian",110
mn437823,398417,fd28,"North Indian,South Indian",250
mn437823,398417,fd47161,"North Indian,South Indian",250
mn438095,520248,fd28,"Italian-American,Chinese",90
mn438095,520248,fd47161,"Italian-American,Chinese",90
mn438433,563159,fd28,"Chinese,Indian",198
mn438433,563159,fd47161,"Chinese,Indian",198
mn439089,216306,fd28,"Mughlai,North Indian",170
mn439089,216306,fd47161,"Mughlai,North Indian",170
mn439223,112541,fd28,North Indian,132
mn439223,112541,fd47161,North Indian,132
mn439723,535692,fd28,"Italian-American,Chinese",109
mn439723,535692,fd47161,"Italian-American,Chinese",109
mn439833,153468,fd28,"Chinese,North Indian",135
mn439833,153468,fd47161,"Chinese,North Indian",135
mn440032,535673,fd28,"Italian-American,Fast Food",109
mn440032,535673,fd47161,"Italian-American,Fast Food",109
mn440191,566037,fd28,"Snacks,Pizzas",80
mn440191,566037,fd47161,"Snacks,Pizzas",80
mn440338,535622,fd28,"Fast Food,Italian",109
mn440338,535622,fd47161,"Fast Food,Italian",109
mn440470,535689,fd28,"Italian-American,Fast Food",109
mn440470,535689,fd47161,"Italian-American,Fast Food",109
mn440490,570810,fd28,"Chinese,Fast Food",60
mn440490,570810,fd47161,"Chinese,Fast Food",60
mn440605,511535,fd28,"Beverages,Chinese",109
mn440605,511535,fd47161,"Beverages,Chinese",109
mn440711,535666,fd28,"Italian-American,Chinese",109
mn440711,535666,fd47161,"Italian-American,Chinese",109
mn441147,544739,fd28,"North Indian,Fast Food",150
mn441147,544739,fd47161,"North Indian,Fast Food",150
mn441704,453254,fd28,"Indian,Snacks",110
mn441704,453254,fd47161,"Indian,Snacks",110
mn442052,332304,fd28,Beverages,240
mn442052,332304,fd47161,Beverages,240
mn442392,510977,fd28,"Fast Food,Italian",150
mn442392,510977,fd47161,"Fast Food,Italian",150
mn442624,319462,fd28,"Chinese,Indian",130
mn442624,319462,fd47161,"Chinese,Indian",130
mn443259,132295,fd28,Chinese,105
mn443259,132295,fd47161,Chinese,105
mn443371,560355,fd28,"North Indian,Tandoor",150
mn443371,560355,fd47161,"North Indian,Tandoor",150
mn443773,133694,fd28,Indian,160
mn443773,133694,fd47161,Indian,160
mn443811,133694,fd28,Indian,160
mn443811,133694,fd47161,Indian,160
mn443956,133690,fd28,"Indian,Maharashtrian",150
mn443956,133690,fd47161,"Indian,Maharashtrian",150
mn444480,133693,fd28,North Indian,150
mn444480,133693,fd47161,North Indian,150
mn444580,134728,fd28,"Indian,Biryani",160
mn444580,134728,fd47161,"Indian,Biryani",160
mn444947,130948,fd28,"Chinese,North Indian",155
mn444947,130948,fd47161,"Chinese,North Indian",155
mn445099,521606,fd28,"North Indian,Chinese",170
mn445099,521606,fd47161,"North Indian,Chinese",170
mn446280,131654,fd28,"Indian,Chinese",180
mn446280,131654,fd47161,"Indian,Chinese",180
mn446357,132167,fd28,"South Indian,North Indian",160
mn446357,132167,fd47161,"South Indian,North Indian",160
mn446530,135821,fd28,"Indian,Jain",90
mn446530,135821,fd47161,"Indian,Jain",90
mn446605,358272,fd28,"Biryani,North Indian",130
mn446605,358272,fd47161,"Biryani,North Indian",130
mn446915,209131,fd28,"Biryani,Chinese",220
mn446915,209131,fd47161,"Biryani,Chinese",220
mn447076,134579,fd28,"Indian,Punjabi",170
mn447076,134579,fd47161,"Indian,Punjabi",170
mn447403,408640,fd28,Indian,130
mn447403,408640,fd47161,Indian,130
mn447589,134139,fd28,"Beverages,Chinese",80
mn447589,134139,fd47161,"Beverages,Chinese",80
mn448052,203198,fd28,"Biryani,Chinese",120
mn448052,203198,fd47161,"Biryani,Chinese",120
mn448193,554095,fd28,"Cafe,North Indian",155
mn448193,554095,fd47161,"Cafe,North Indian",155
mn448693,435457,fd28,"Chinese,Arabian",160
mn448693,435457,fd47161,"Chinese,Arabian",160
mn448845,328900,fd28,Chinese,100
mn448845,328900,fd47161,Chinese,100
mn448899,436483,fd28,"Indian,Chinese",120
mn448899,436483,fd47161,"Indian,Chinese",120
mn449052,131648,fd28,Chinese,100
mn449052,131648,fd47161,Chinese,100
mn449250,134566,fd28,Indian,130
mn449250,134566,fd47161,Indian,130
mn449286,496482,fd28,Chinese,40
mn449286,496482,fd47161,Chinese,40
mn449371,133712,fd28,North Indian,120
mn449371,133712,fd47161,North Indian,120
mn450531,133968,fd28,"Kerala,Beverages",155
mn450531,133968,fd47161,"Kerala,Beverages",155
mn450593,133968,fd28,"Kerala,Beverages",155
mn450593,133968,fd47161,"Kerala,Beverages",155
mn450801,429715,fd28,"North Indian,South Indian",160
mn450801,429715,fd47161,"North Indian,South Indian",160
mn450853,132168,fd28,"Kerala,South Indian",140
mn450853,132168,fd47161,"Kerala,South Indian",140
mn450867,132168,fd28,"Kerala,South Indian",140
mn450867,132168,fd47161,"Kerala,South Indian",140
mn451193,476301,fd28,"Beverages,Chinese",140
mn451193,476301,fd47161,"Beverages,Chinese",140
mn451310,177743,fd28,"South Indian,North Indian",150
mn451310,177743,fd47161,"South Indian,North Indian",150
mn451324,177743,fd28,"South Indian,North Indian",150
mn451324,177743,fd47161,"South Indian,North Indian",150
mn451719,368071,fd28,"South Indian,North Indian",160
mn451719,368071,fd47161,"South Indian,North Indian",160
mn453020,560083,fd28,Indian,160
mn453020,560083,fd47161,Indian,160
mn453152,135795,fd28,"Kerala,Chinese",150
mn453152,135795,fd47161,"Kerala,Chinese",150
mn453595,562474,fd28,"Grill,Fast Food",132
mn453595,562474,fd47161,"Grill,Fast Food",132
mn453855,134809,fd28,Continental,120
mn453855,134809,fd47161,Continental,120
mn454076,132141,fd28,Kerala,160
mn454076,132141,fd47161,Kerala,160
mn454135,167895,fd28,South Indian,120
mn454135,167895,fd47161,South Indian,120
mn454318,404380,fd28,"North Indian,Chinese",140
mn454318,404380,fd47161,"North Indian,Chinese",140
mn454450,225841,fd28,"South Indian,Arabian",90
mn454450,225841,fd47161,"South Indian,Arabian",90
mn454638,365300,fd28,"Kerala,Chinese",160
mn454638,365300,fd47161,"Kerala,Chinese",160
mn454661,365300,fd28,"Kerala,Chinese",160
mn454661,365300,fd47161,"Kerala,Chinese",160
mn454874,276738,fd28,"South Indian,Chinese",160
mn454874,276738,fd47161,"South Indian,Chinese",160
mn454995,451075,fd28,"Chinese,Lebanese",110
mn454995,451075,fd47161,"Chinese,Lebanese",110
mn455061,377690,fd28,"South Indian,Chinese",120
mn455061,377690,fd47161,"South Indian,Chinese",120
mn455610,450187,fd28,"Arabian,South Indian",108
mn455610,450187,fd47161,"Arabian,South Indian",108
mn455671,254781,fd28,"Chinese,South Indian",150
mn455671,254781,fd47161,"Chinese,South Indian",150
mn455873,416430,fd28,"South Indian,Chinese",130
mn455873,416430,fd47161,"South Indian,Chinese",130
mn456009,167869,fd28,"South Indian,Chinese",145
mn456009,167869,fd47161,"South Indian,Chinese",145
mn456247,407733,fd28,"South Indian,Arabian",130
mn456247,407733,fd47161,"South Indian,Arabian",130
mn456344,355517,fd28,"Arabian,North Indian",133
mn456344,355517,fd47161,"Arabian,North Indian",133
mn456633,132187,fd28,"South Indian,North Indian",145
mn456633,132187,fd47161,"South Indian,North Indian",145
mn456728,372334,fd28,"South Indian,Chinese",161.02
mn456728,372334,fd47161,"South Indian,Chinese",161.02
mn456785,480806,fd28,"Arabian,Chinese",120
mn456785,480806,fd47161,"Arabian,Chinese",120
mn457120,132174,fd28,"South Indian,North Indian",145
mn457120,132174,fd47161,"South Indian,North Indian",145
mn458095,573953,fd28,"North Indian,Biryani",190
mn458095,573953,fd47161,"North Indian,Biryani",190
mn458450,105489,fd28,"Italian,Fast Food",143
mn458450,105489,fd47161,"Italian,Fast Food",143
mn458486,105489,fd28,"Italian,Fast Food",143
mn458486,105489,fd47161,"Italian,Fast Food",143
mn459014,219849,fd28,"Chinese,Mughlai",185
mn459014,219849,fd47161,"Chinese,Mughlai",185
mn459135,219849,fd28,"Chinese,Mughlai",185
mn459135,219849,fd47161,"Chinese,Mughlai",185
mn459913,455280,fd28,Pizzas,120
mn459913,455280,fd47161,Pizzas,120
mn460584,549068,fd28,"Snacks,Fast Food",168
mn460584,549068,fd47161,"Snacks,Fast Food",168
mn460641,130269,fd28,Chinese,100
mn460641,130269,fd47161,Chinese,100
mn460701,130269,fd28,Chinese,100
mn460701,130269,fd47161,Chinese,100
mn461048,104173,fd28,Chinese,90
mn461048,104173,fd47161,Chinese,90
mn462904,207983,fd28,Chinese,60
mn462904,207983,fd47161,Chinese,60
mn462923,207983,fd28,Chinese,60
mn462923,207983,fd47161,Chinese,60
mn462944,104172,fd28,Chinese,80
mn462944,104172,fd47161,Chinese,80
mn462971,104172,fd28,Chinese,80
mn462971,104172,fd47161,Chinese,80
mn463347,141074,fd28,"North Indian,Mughlai",195
mn463347,141074,fd47161,"North Indian,Mughlai",195
mn463664,135162,fd28,Mughlai,360
mn463664,135162,fd47161,Mughlai,360
mn463761,135162,fd28,Mughlai,360
mn463761,135162,fd47161,Mughlai,360
mn463866,482716,fd28,"Indian,North Indian",140
mn463866,482716,fd47161,"Indian,North Indian",140
mn464016,105701,fd28,"Chinese,North Indian",150
mn464016,105701,fd47161,"Chinese,North Indian",150
mn464161,105701,fd28,"Chinese,North Indian",150
mn464161,105701,fd47161,"Chinese,North Indian",150
mn464253,458712,fd28,Chinese,100
mn464253,458712,fd47161,Chinese,100
mn464500,104175,fd28,"South Indian,North Indian",200
mn464500,104175,fd47161,"South Indian,North Indian",200
mn464589,481578,fd28,"Ice Cream,North Indian",180
mn464589,481578,fd47161,"Ice Cream,North Indian",180
mn464959,256975,fd28,Chinese,99
mn464959,256975,fd47161,Chinese,99
mn465074,256975,fd28,Chinese,99
mn465074,256975,fd47161,Chinese,99
mn465213,259118,fd28,Indian,90
mn465213,259118,fd47161,Indian,90
mn465913,104608,fd28,"Italian,Chinese",115
mn465913,104608,fd47161,"Italian,Chinese",115
mn465979,104601,fd28,"Chinese,North Indian",240
mn465979,104601,fd47161,"Chinese,North Indian",240
mn466090,104601,fd28,"Chinese,North Indian",240
mn466090,104601,fd47161,"Chinese,North Indian",240
mn466325,105507,fd28,North Indian,150
mn466325,105507,fd47161,North Indian,150
mn466430,105507,fd28,North Indian,150
mn466430,105507,fd47161,North Indian,150
mn466682,358083,fd28,"North Indian,Biryani",105
mn466682,358083,fd47161,"North Indian,Biryani",105
mn467083,127688,fd28,"Mughlai,Tandoor",120
mn467083,127688,fd47161,"Mughlai,Tandoor",120
mn467178,127688,fd28,"Mughlai,Tandoor",120
mn467178,127688,fd47161,"Mughlai,Tandoor",120
mn467509,577866,fd28,"Chinese,Italian",189
mn467509,577866,fd47161,"Chinese,Italian",189
mn468413,104599,fd28,"Tandoor,Mughlai",100
mn468413,104599,fd47161,"Tandoor,Mughlai",100
mn468917,130271,fd28,"Mughlai,Indian",100
mn468917,130271,fd47161,"Mughlai,Indian",100
mn469161,247836,fd28,"Chinese,Fast Food",170
mn469161,247836,fd47161,"Chinese,Fast Food",170
mn469467,577874,fd28,"Chinese,Snacks",79
mn469467,577874,fd47161,"Chinese,Snacks",79
mn469537,105866,fd28,"Chinese,North Indian",190
mn469537,105866,fd47161,"Chinese,North Indian",190
mn469629,105866,fd28,"Chinese,North Indian",190
mn469629,105866,fd47161,"Chinese,North Indian",190
mn469862,569781,fd28,"North Indian,Chinese",165
mn469862,569781,fd47161,"North Indian,Chinese",165
mn470097,505219,fd28,"Chinese,Fast Food",90
mn470097,505219,fd47161,"Chinese,Fast Food",90
mn470554,105235,fd28,"Chinese,North Indian",250
mn470554,105235,fd47161,"Chinese,North Indian",250
mn470670,105118,fd28,"Mughlai,North Indian",90
mn470670,105118,fd47161,"Mughlai,North Indian",90
mn470804,105118,fd28,"Mughlai,North Indian",90
mn470804,105118,fd47161,"Mughlai,North Indian",90
mn470969,104244,fd28,"North Indian,Mughlai",135
mn470969,104244,fd47161,"North Indian,Mughlai",135
mn471737,104170,fd28,"North Indian,Chinese",190
mn471737,104170,fd47161,"North Indian,Chinese",190
mn471928,374581,fd28,"Indian,Chinese",182
mn471928,374581,fd47161,"Indian,Chinese",182
mn472008,549392,fd28,"Fast Food,Snacks",80
mn472008,549392,fd47161,"Fast Food,Snacks",80
mn472304,104208,fd28,"North Indian,Mughlai",190
mn472304,104208,fd47161,"North Indian,Mughlai",190
mn472488,207991,fd28,"South Indian,North Indian",60
mn472488,207991,fd47161,"South Indian,North Indian",60
mn472847,461669,fd28,"North Indian,Chinese",262
mn472847,461669,fd47161,"North Indian,Chinese",262
mn473153,553331,fd28,"North Indian,Chinese",110
mn473153,553331,fd47161,"North Indian,Chinese",110
mn473215,553331,fd28,"North Indian,Chinese",110
mn473215,553331,fd47161,"North Indian,Chinese",110
mn473434,483205,fd28,"North Indian,Mughlai",150
mn473434,483205,fd47161,"North Indian,Mughlai",150
mn473548,518053,fd28,"Fast Food,Chinese",150
mn473548,518053,fd47161,"Fast Food,Chinese",150
mn473642,393999,fd28,"North Indian,Chinese",149
mn473642,393999,fd47161,"North Indian,Chinese",149
mn473735,552505,fd28,"North Indian,Chinese",220
mn473735,552505,fd47161,"North Indian,Chinese",220
mn474118,470272,fd28,"Chinese,Fast Food",60
mn474118,470272,fd47161,"Chinese,Fast Food",60
mn474136,444790,fd28,"Chinese,Indian",200
mn474136,444790,fd47161,"Chinese,Indian",200
mn474579,390295,fd28,"Indian,Chinese",90
mn474579,390295,fd47161,"Indian,Chinese",90
mn474912,210252,fd28,"Chinese,Fast Food",140
mn474912,210252,fd47161,"Chinese,Fast Food",140
mn475025,458122,fd28,"North Indian,South Indian",90
mn475025,458122,fd47161,"North Indian,South Indian",90
mn475214,458122,fd28,"North Indian,South Indian",90
mn475214,458122,fd47161,"North Indian,South Indian",90
mn475600,285939,fd28,"Indian,Chinese",200
mn475600,285939,fd47161,"Indian,Chinese",200
mn476150,225565,fd28,"Indian,Mughlai",210
mn476150,225565,fd47161,"Indian,Mughlai",210
mn476228,225565,fd28,"Indian,Mughlai",210
mn476228,225565,fd47161,"Indian,Mughlai",210
mn476592,471086,fd28,Indian,120
mn476592,471086,fd47161,Indian,120
mn476800,495088,fd28,"North Indian,Snacks",250
mn476800,495088,fd47161,"North Indian,Snacks",250
mn477174,398501,fd28,"North Indian,South Indian",120
mn477174,398501,fd47161,"North Indian,South Indian",120
mn477819,167452,fd28,"Indian,Mughlai",240
mn477819,167452,fd47161,"Indian,Mughlai",240
mn478630,542755,fd28,"North Indian,Chinese",130
mn478630,542755,fd47161,"North Indian,Chinese",130
mn478948,432752,fd28,"Chinese,Snacks",75
mn478948,432752,fd47161,"Chinese,Snacks",75
mn479059,432609,fd28,"Beverages,Biryani",160
mn479059,432609,fd47161,"Beverages,Biryani",160
mn479108,432609,fd28,"Beverages,Biryani",160
mn479108,432609,fd47161,"Beverages,Biryani",160
mn479149,430225,fd28,"Chinese,Continental",129
mn479149,430225,fd47161,"Chinese,Continental",129
mn479247,430225,fd28,"Chinese,Continental",129
mn479247,430225,fd47161,"Chinese,Continental",129
mn479389,435703,fd28,"Indian,Kebabs",159
mn479389,435703,fd47161,"Indian,Kebabs",159
mn479755,432605,fd28,"Snacks,North Indian",120
mn479755,432605,fd47161,"Snacks,North Indian",120
mn479786,432605,fd28,"Snacks,North Indian",120
mn479786,432605,fd47161,"Snacks,North Indian",120
mn479865,430252,fd28,"North Indian,Chinese",175
mn479865,430252,fd47161,"North Indian,Chinese",175
mn479950,430252,fd28,"North Indian,Chinese",175
mn479950,430252,fd47161,"North Indian,Chinese",175
mn480029,432760,fd28,"Chinese,Snacks",59
mn480029,432760,fd47161,"Chinese,Snacks",59
mn480198,540001,fd28,"Fast Food,Indian",200
mn480198,540001,fd47161,"Fast Food,Indian",200
mn480233,504708,fd28,Indian,79
mn480233,504708,fd47161,Indian,79
mn480647,80426,fd28,"Indian,Chinese",140
mn480647,80426,fd47161,"Indian,Chinese",140
mn481692,94326,fd28,Beverages,250
mn481692,94326,fd47161,Beverages,250
mn481739,94326,fd28,Beverages,250
mn481739,94326,fd47161,Beverages,250
mn482398,127614,fd28,"North Indian,Chinese",100
mn482398,127614,fd47161,"North Indian,Chinese",100
mn482568,127614,fd28,"North Indian,Chinese",100
mn482568,127614,fd47161,"North Indian,Chinese",100
mn482709,80216,fd28,Fast Food,261
mn482709,80216,fd47161,Fast Food,261
mn482835,80216,fd28,Fast Food,261
mn482835,80216,fd47161,Fast Food,261
mn483107,80703,fd28,"North Indian,South Indian",290
mn483107,80703,fd47161,"North Indian,South Indian",290
mn483416,80420,fd28,"North Indian,Street Food",190
mn483416,80420,fd47161,"North Indian,Street Food",190
mn483494,80420,fd28,"North Indian,Street Food",190
mn483494,80420,fd47161,"North Indian,Street Food",190
mn485286,345424,fd28,"Chinese,Fast Food",180
mn485286,345424,fd47161,"Chinese,Fast Food",180
mn485319,80376,fd28,"Indian,Chinese",325
mn485319,80376,fd47161,"Indian,Chinese",325
mn485405,80376,fd28,"Indian,Chinese",325
mn485405,80376,fd47161,"Indian,Chinese",325
mn486562,402009,fd28,"Chinese,South Indian",80
mn486562,402009,fd47161,"Chinese,South Indian",80
mn486616,402009,fd28,"Chinese,South Indian",80
mn486616,402009,fd47161,"Chinese,South Indian",80
mn486925,415132,fd28,Indian,265
mn486925,415132,fd47161,Indian,265
mn487065,560606,fd28,Indian,160
mn487065,560606,fd47161,Indian,160
mn487368,87514,fd28,"Sweets,North Indian",200
mn487368,87514,fd47161,"Sweets,North Indian",200
mn487430,87514,fd28,"Sweets,North Indian",200
mn487430,87514,fd47161,"Sweets,North Indian",200
mn487816,80461,fd28,"South Indian,North Indian",240
mn487816,80461,fd47161,"South Indian,North Indian",240
mn488679,550507,fd28,"North Indian,South Indian",250
mn488679,550507,fd47161,"North Indian,South Indian",250
mn488852,80193,fd28,North Indian,100
mn488852,80193,fd47161,North Indian,100
mn488920,80193,fd28,North Indian,100
mn488920,80193,fd47161,North Indian,100
mn489028,92690,fd28,"North Indian,South Indian",150
mn489028,92690,fd47161,"North Indian,South Indian",150
mn489042,92690,fd28,"North Indian,South Indian",150
mn489042,92690,fd47161,"North Indian,South Indian",150
mn489176,404859,fd28,"North Indian,Chinese",80
mn489176,404859,fd47161,"North Indian,Chinese",80
mn489223,404859,fd28,"North Indian,Chinese",80
mn489223,404859,fd47161,"North Indian,Chinese",80
mn489502,87517,fd28,"North Indian,Mughlai",94
mn489502,87517,fd47161,"North Indian,Mughlai",94
mn489555,87517,fd28,"North Indian,Mughlai",94
mn489555,87517,fd47161,"North Indian,Mughlai",94
